customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-0542,Female,0,No,No,51,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,88.33,4533.92,No
CUST-0543,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),46.94,911.57,No
CUST-0544,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.87,1664.78,No
CUST-0545,Male,1,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,64.39,3963.8,No
CUST-0546,Female,0,No,No,36,No,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),79.7,2888.48,No
CUST-0547,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.09,1422.26,No
CUST-0548,Female,0,No,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.55,4922.96,No
CUST-0549,Female,1,No,No,28,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.59,2829.46,No
CUST-0550,Male,0,Yes,Yes,19,Yes,No phone service,DSL,Yes,,,No,Yes,Yes,Two year,Yes,Electronic check,45.99,,No
CUST-0551,Male,1,No,Yes,24,Yes,Yes,No,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,50.06,970.05,No
CUST-0552,Female,0,No,No,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.12,5944.34,Yes
CUST-0553,Male,1,Yes,Yes,62,No,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,89.56,5582.9,Yes
CUST-0554,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,90.41,3113.1,Yes
CUST-0555,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.27,0.0,No
CUST-0556,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,59.28,1156.82,No
CUST-0557,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),59.49,968.77,No
CUST-0558,Female,0,Yes,Yes,17,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45.48,970.41,No
CUST-0559,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,35.68,2564.48,No
CUST-0560,Female,0,No,No,53,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.26,4596.35,No
CUST-0561,Female,1,Yes,Yes,29,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),29.32,935.74,No
CUST-0562,Male,1,No,Yes,44,No,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),113.78,4940.0,No
CUST-0563,Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.67,1789.83,No
CUST-0564,Male,0,No,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.75,3443.55,No
CUST-0565,Female,0,Yes,No,12,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,110.67,1398.65,No
CUST-0566,Female,0,No,Yes,42,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),60.86,2652.05,No
CUST-0567,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,104.67,6375.07,No
CUST-0568,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,35.81,743.9,No
CUST-0569,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,22.16,1176.59,No
CUST-0570,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),98.49,5079.79,No
CUST-0571,Female,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),27.48,1079.42,No
CUST-0572,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,118.85,8428.76,No
CUST-0573,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.48,1576.64,Yes
CUST-0574,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),95.34,3420.78,No
CUST-0575,Male,1,No,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),44.58,3070.93,No
CUST-0576,Female,0,No,No,56,Yes,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.39,4871.22,No
CUST-0577,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,24.32,457.41,No
CUST-0578,Female,0,No,Yes,8,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,103.78,750.27,No
CUST-0579,Female,0,No,Yes,31,Yes,No,No,Yes,No,No,No,Yes,No,Two year,No,Electronic check,36.96,997.03,No
CUST-0580,Female,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.74,59.78,No
CUST-0581,Female,0,Yes,No,49,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,42.45,2066.93,No
CUST-0582,Male,0,Yes,No,4,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,26.85,64.3,No
CUST-0583,Female,0,No,Yes,19,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),68.15,1227.26,Yes
CUST-0584,Female,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),36.93,1461.73,No
CUST-0585,Female,1,No,No,21,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),92.94,1865.8,No
CUST-0586,Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),43.76,2636.0,Yes
CUST-0587,Female,0,Yes,No,67,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,54.25,3797.13,No
CUST-0588,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.74,3104.73,No
CUST-0589,Female,1,No,No,33,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,48.5,1609.74,No
CUST-0590,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,57.8,2329.83,No
CUST-0591,Male,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,101.56,521.3,No
CUST-0592,Female,0,No,No,6,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),37.92,83.06,No
CUST-0593,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),28.22,1968.23,Yes
CUST-0594,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.84,1153.04,No
CUST-0595,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.44,1963.47,Yes
CUST-0596,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),74.27,2557.54,Yes
CUST-0597,Male,0,No,No,56,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.24,3203.31,No
CUST-0598,Male,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),98.99,6107.67,No
CUST-0599,Female,0,No,Yes,30,Yes,No phone service,No,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,23.93,932.72,No
CUST-0600,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.18,3226.68,No
CUST-0601,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),58.23,1605.13,No
CUST-0602,Female,1,No,No,65,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.76,5299.58,No
CUST-0603,Female,1,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),116.63,6896.73,No
CUST-0604,Female,1,No,No,9,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.04,634.65,No
CUST-0605,Male,1,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),118.69,137.01,No
CUST-0606,Male,0,Yes,No,65,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),50.22,3085.23,No
CUST-0607,Male,0,No,No,59,No,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),23.09,1286.99,No
CUST-0608,Female,0,No,Yes,16,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),36.57,555.57,No
CUST-0609,Female,0,Yes,No,15,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.51,913.43,No
CUST-0610,Female,0,No,No,15,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),51.63,734.59,No
CUST-0611,Male,0,Yes,No,45,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),29.71,1233.22,No
CUST-0612,Female,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,63.27,2325.8,No
CUST-0613,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,53.81,1735.13,Yes
CUST-0614,Female,0,No,Yes,0,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32.26,24.48,No
CUST-0615,Female,0,No,Yes,10,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),49.61,557.32,Yes
CUST-0616,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,108.64,236.03,No
CUST-0617,Male,0,Yes,No,70,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),50.2,3218.62,No
CUST-0618,Female,1,No,Yes,25,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),91.4,2232.69,No
CUST-0619,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,81.2,3892.14,Yes
CUST-0620,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.72,724.82,No
CUST-0621,Female,1,No,Yes,64,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),43.9,3138.17,No
CUST-0622,Female,1,No,Yes,46,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),56.9,2686.92,No
CUST-0623,Male,1,No,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.21,4392.52,No
CUST-0624,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),55.08,3912.48,No
CUST-0625,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.49,0.0,Yes
CUST-0626,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,31.65,762.74,No
CUST-0627,Male,0,No,No,3,Yes,No,DSL,No,,,No,No,No,Two year,Yes,Bank transfer (automatic),107.98,,No
CUST-0628,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,64.03,1335.5,No
CUST-0629,Male,0,No,No,25,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.52,2005.47,Yes
CUST-0630,Male,0,Yes,No,39,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.04,2717.88,No
CUST-0631,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,107.26,5112.81,No
CUST-0632,Female,0,Yes,No,42,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,74.69,3219.45,No
CUST-0633,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),68.08,4648.62,No
CUST-0634,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),112.46,1241.04,No
CUST-0635,Female,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,91.97,6003.28,No
CUST-0636,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),31.15,845.91,No
CUST-0637,Male,1,Yes,No,53,Yes,No,Fiber optic,No,,,No,Yes,No,Two year,Yes,Electronic check,37.77,,No
CUST-0638,Male,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,98.71,6424.26,No
CUST-0639,Female,0,Yes,No,48,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.59,4990.19,No
CUST-0640,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),74.52,1100.42,No
CUST-0641,Female,0,No,No,1,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,75.45,175.05,No
CUST-0642,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,83.19,4981.83,No
CUST-0643,Female,0,No,No,53,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),63.91,3288.92,No
CUST-0644,Male,0,Yes,No,29,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),88.02,2451.52,No
CUST-0645,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,30.85,1116.01,No
CUST-0646,Male,1,No,No,27,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,116.13,3209.19,No
CUST-0647,Male,0,No,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),95.02,2295.29,No
CUST-0648,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,83.12,683.76,No
CUST-0649,Female,1,No,No,59,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.63,3072.32,No
CUST-0650,Male,1,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),36.1,1447.02,No
CUST-0651,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),60.93,2464.32,Yes
CUST-0652,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),86.16,3565.87,No
CUST-0653,Male,0,No,No,46,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.37,3803.49,No
CUST-0654,Male,0,No,No,36,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.26,2120.51,No
CUST-0655,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,81.33,1839.43,No
CUST-0656,Male,0,Yes,No,56,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.37,5619.76,No
CUST-0657,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,22.63,628.65,No
CUST-0658,Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.06,2595.35,No
CUST-0659,Female,1,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,95.86,3206.08,No
CUST-0660,Female,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),74.61,2247.45,No
CUST-0661,Female,0,No,No,65,Yes,No,No,No,,,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.15,,No
CUST-0662,Male,0,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.67,899.15,No
CUST-0663,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.19,4554.71,No
CUST-0664,Female,0,No,No,72,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),25.46,1700.18,No
CUST-0665,Male,0,No,Yes,72,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,69.1,4846.05,No
CUST-0666,Male,0,No,No,9,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,29.14,145.19,No
CUST-0667,Female,0,No,No,47,Yes,No,No,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,35.98,1750.59,No
CUST-0668,Female,0,Yes,Yes,19,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),58.3,967.11,No
CUST-0669,Male,0,No,No,38,Yes,No,No,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),35.55,1321.11,No
CUST-0670,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,116.37,6927.66,No
CUST-0671,Male,0,No,No,65,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,114.68,7495.87,No
CUST-0672,Female,1,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),53.61,3392.48,No
CUST-0673,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.97,4217.59,No
CUST-0674,Female,0,No,Yes,35,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,73.38,2579.01,No
CUST-0675,Female,0,Yes,Yes,23,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.56,2313.46,No
CUST-0676,Male,0,No,Yes,26,Yes,No,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),82.74,2130.16,No
CUST-0677,Female,0,Yes,No,1,No,No,No,No,No,Yes,No,No,No,One year,Yes,Electronic check,20.03,243.57,Yes
CUST-0678,Female,0,No,No,30,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.32,2970.53,No
CUST-0679,Female,0,No,No,56,Yes,No,Fiber optic,No,,,No,No,Yes,Month-to-month,Yes,Electronic check,94.68,,No
CUST-0680,Female,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.97,4563.35,No
CUST-0681,Female,1,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),110.29,3079.62,No
CUST-0682,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),110.84,1418.55,Yes
CUST-0683,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,72.39,715.33,No
CUST-0684,Female,1,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.8,2371.79,Yes
CUST-0685,Male,0,No,No,23,No,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),119.65,2699.75,No
CUST-0686,Female,1,No,No,20,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),49.88,1189.53,No
CUST-0687,Female,0,No,No,9,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,52.46,347.8,Yes
CUST-0688,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.28,545.41,No
CUST-0689,Male,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),109.59,1390.55,No
CUST-0690,Female,0,No,No,33,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,94.45,3110.48,No
CUST-0691,Female,0,Yes,No,57,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),30.56,1834.23,No
CUST-0692,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),118.18,2526.86,No
CUST-0693,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,93.1,6382.27,No
CUST-0694,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,105.05,3663.42,No
CUST-0695,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,24.82,1060.17,No
CUST-0696,Female,1,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,70.5,2376.03,No
CUST-0697,Male,1,No,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.86,1798.26,No
CUST-0698,Female,1,No,No,60,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),74.29,4560.19,No
CUST-0699,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.66,4583.48,No
CUST-0700,Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.79,3419.02,No
CUST-0701,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.43,2492.62,No
CUST-0702,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.87,3593.2,No
CUST-0703,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),36.29,763.49,No
CUST-0704,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,47.09,949.05,No
CUST-0705,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,24.33,1011.97,Yes
CUST-0706,Male,0,No,No,66,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,56.44,3775.23,No
CUST-0707,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,57.99,1384.47,No
CUST-0708,Female,0,No,No,15,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),100.53,1336.3,No
CUST-0709,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.31,4895.8,No
CUST-0710,Female,1,No,No,68,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,63.67,4238.44,No
CUST-0711,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,85.21,5831.53,No
CUST-0712,Female,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),25.28,467.25,No
CUST-0713,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,38.03,2708.61,No
CUST-0714,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,82.69,963.18,No
CUST-0715,Female,0,No,Yes,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,84.14,1175.87,No
CUST-0716,Female,0,Yes,Yes,13,Yes,No,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,97.41,1207.63,No
CUST-0717,Male,0,No,Yes,60,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.3,3747.38,No
CUST-0718,Female,0,Yes,Yes,70,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),92.26,6380.65,No
CUST-0719,Female,0,No,No,45,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.4,3990.49,No
CUST-0720,Female,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),116.34,3528.29,Yes
CUST-0721,Female,1,No,No,14,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,41.51,549.74,Yes
CUST-0722,Male,0,No,Yes,43,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),75.17,3227.69,No
